match_id,duration,first_blood_time,radiant_win,region
8213165872,1555,232,True,3.0
8213170733,1919,111,True,3.0
8213191291,1491,338,False,3.0
8213199365,1792,248,False,17.0
8213202852,2117,216,False,3.0
8213219488,2937,128,True,3.0
8213220595,1822,136,True,3.0
8213243245,1573,145,True,3.0
8213251628,2127,240,False,3.0
8213257165,1904,0,True,8.0
8213276307,2149,107,False,3.0
8213279829,1640,76,True,3.0
8213291008,1894,250,False,3.0
8213295831,2090,71,True,8.0
8213321871,1609,76,True,3.0
8213323545,2720,141,False,3.0
8213328407,1641,386,False,3.0
8213337247,2883,4,False,8.0
8213358826,1124,9,True,3.0
8213368673,1929,4,False,3.0
8213391098,1234,88,True,3.0
8213402539,1704,145,True,3.0
8213403042,1409,150,False,8.0
8213414509,2575,200,True,8.0
8213437704,1463,212,True,3.0
8213445467,2847,169,False,8.0
8213465836,2230,0,True,3.0
8213481904,1507,195,True,3.0
8213487472,2009,164,False,8.0
8213520018,1779,0,True,18.0
8213528406,2877,0,True,8.0
8213530021,1539,286,False,3.0
8213551504,2259,96,True,3.0
8213576753,1343,47,True,18.0
8213599922,1727,172,False,3.0
8213652185,2403,0,False,8.0
8213654766,421,0,True,18.0
8213659433,1555,155,True,3.0
8213673199,3305,0,False,3.0
8213691499,2058,3,True,8.0
8213694399,2280,100,True,20.0
8213745069,1848,136,True,8.0
8213756049,1823,111,True,8.0
8213792937,3614,223,True,3.0
8213825115,2514,23,True,8.0
8213935786,1557,107,False,8.0
8213981097,1703,35,True,8.0
8213994316,2225,18,True,8.0
8214013380,1382,136,False,15.0
8214023491,4193,0,True,3.0
8214039194,2289,98,False,8.0
8214083554,1527,122,True,3.0
8214087824,1663,110,True,
8214128212,1765,191,False,3.0
8214151207,1763,0,False,3.0
8214153259,1524,0,False,
8214172500,1747,170,False,3.0
8214207675,1497,5,False,15.0
8214212556,2326,371,True,3.0
8214255559,3104,0,False,15.0
8214255632,2191,135,True,3.0
8214293757,1812,91,False,3.0
8214317381,2280,156,False,3.0
8214344992,1336,109,False,3.0
8214363751,1876,183,False,3.0
8214461239,1595,340,False,3.0
8214493373,1784,348,False,3.0
8214522941,1407,243,True,3.0
8214525359,2876,51,True,17.0
8214537959,2456,0,False,8.0
8214552957,1359,402,True,3.0
8214583049,1599,530,False,3.0
8214589925,1872,108,True,8.0
8214591902,2590,137,True,17.0
8214634008,2393,122,True,3.0
8214635384,2041,130,True,3.0
8214660785,2297,332,True,17.0
8214664312,1602,0,True,8.0
8214686665,1242,142,False,3.0
8214704203,4474,0,True,3.0
8214711532,1524,59,False,8.0
8214717265,2673,171,True,8.0
8214724636,1505,167,True,3.0
8214728052,2065,213,False,17.0
8214765688,1326,250,False,3.0
8214797765,1436,14,False,17.0
8214810906,3706,235,False,8.0
8214815404,1277,177,True,3.0
8214824260,2306,0,True,8.0
8214846874,2677,104,False,8.0
8214882914,2531,201,True,3.0
8214902167,1073,163,False,8.0
8214940787,2406,173,True,8.0
8214981397,1374,61,True,3.0
8215031222,1873,6,False,8.0
8215034740,1993,154,False,3.0
8215130369,2800,15,True,8.0
8215131540,2228,106,True,3.0
8215196222,4530,0,True,3.0
8215254306,2313,361,False,8.0
8215268013,2560,124,False,3.0
8215365459,2083,193,True,3.0
8215366177,2553,0,True,3.0
8215387751,3712,0,True,8.0
8215396159,1982,177,False,8.0
8215473054,1979,112,True,8.0
8215476026,1955,94,True,3.0
8215516474,2188,9,True,8.0
8215554627,4242,234,True,15.0
8215558076,1738,289,False,3.0
8215560379,4125,105,True,8.0
8215692203,2371,9,True,
8215751470,2208,112,False,15.0
8215819476,2284,235,True,
8216007453,2144,253,False,3.0
8216044567,1311,192,False,3.0
8216074140,1934,114,False,3.0
8216100507,2090,77,False,8.0
8216118082,1865,102,True,3.0
8216150156,1543,158,True,8.0
8216161647,1598,0,True,3.0
8216207591,1870,100,False,3.0
8216255167,1955,116,False,8.0
8216263304,1735,128,False,17.0
8216267649,1104,133,True,3.0
8216274527,2668,344,True,3.0
8216310090,1192,11,False,3.0
8216338010,2390,280,False,17.0
8216355305,2825,92,True,3.0
8216362560,3052,0,True,3.0
8216367602,2371,4,False,8.0
8216425920,1462,254,True,3.0
8216435670,2059,146,True,8.0
8216470249,1509,164,True,3.0
8216477253,1921,92,True,8.0
8216507946,1656,141,True,18.0
8216507989,1926,0,False,8.0
8216510151,1288,53,True,8.0
8216510158,1160,0,True,8.0
8216511771,2216,286,False,8.0
8216513025,1015,150,True,8.0
8216516128,1175,44,True,8.0
8216516490,2237,88,True,8.0
8216517595,2024,0,True,8.0
8216522927,2028,0,True,8.0
8216524224,1123,0,False,8.0
8216544519,1424,19,False,8.0
8216547976,3217,3,True,3.0
8216568892,1571,42,False,18.0
8216583361,1455,1,False,8.0
8216610658,1656,165,True,8.0
8216610902,1255,0,True,8.0
8216617761,1978,0,False,8.0
8216619976,3188,8,True,8.0
8216637106,2632,6,True,18.0
8216640434,1625,9,False,8.0
8216668869,2534,177,True,8.0
8216678064,2988,17,False,8.0
8216689891,2210,103,False,3.0
8216764857,1600,6,True,8.0
8216775844,3084,0,False,13.0
8216786790,2477,144,False,8.0
8216788693,1829,0,True,8.0
8216794994,2109,11,True,8.0
8216806612,1973,85,False,3.0
8216830918,2334,133,False,8.0
8216901435,2464,143,True,8.0
8216905041,2377,22,True,3.0
8216915942,2840,92,True,8.0
8216938244,2135,176,False,8.0
8216984800,833,120,True,8.0
8216989088,2395,0,False,8.0
8217021655,2498,0,True,8.0
8217059095,3069,196,False,8.0
8217066251,2076,6,False,8.0
8217129138,1567,323,False,
8217208211,1509,88,True,
8217215639,1757,105,False,3.0
8217256110,1760,22,True,15.0
8217266849,2063,104,False,3.0
8217303953,1844,115,False,3.0
8217322442,1919,0,True,
8217344104,1692,54,True,3.0
8217367736,2037,42,True,
8217371804,1560,115,False,3.0
8217394809,2105,208,True,3.0
8217421817,1988,69,True,3.0
8217443818,1318,87,True,3.0
8217461309,1627,112,True,3.0
8217482610,1797,154,False,3.0
8217554909,1609,89,False,3.0
8217557267,1642,104,True,3.0
8217579482,1613,114,True,3.0
8217581640,1453,279,True,3.0
8217602240,1571,80,False,3.0
8217606293,1990,130,False,3.0
8217612021,2081,109,False,8.0
8217627967,1584,107,False,3.0
8217633843,1559,129,False,3.0
8217647971,2822,49,False,8.0
8217652939,1618,9,False,3.0
8217659176,1839,0,True,3.0
8217681159,1688,133,False,3.0
8217690533,2625,17,True,8.0
8217693343,1502,145,False,3.0
8217717088,1527,103,False,3.0
8217721060,1821,17,False,3.0
8217743037,2091,136,False,8.0
8217749559,1673,286,True,3.0
8217756528,1534,147,False,3.0
8217787712,2184,107,False,3.0
8217790632,2118,9,True,8.0
8217792796,1823,53,False,3.0
8217832512,1645,198,False,3.0
8217841403,2420,83,True,8.0
8217843908,1779,8,False,3.0
8217859979,2016,81,True,8.0
8217877061,1487,210,False,3.0
8217877452,1581,49,False,3.0
8217895188,1806,35,False,3.0
8217919336,1578,137,True,8.0
8217919361,1748,170,False,8.0
8217922956,1873,74,True,3.0
8217991530,1361,88,False,3.0
8218000665,2352,0,True,8.0
8218015534,1437,0,True,8.0
8218040008,1901,106,True,3.0
8218040240,2827,150,False,13.0
8218092574,1695,0,False,8.0
8218095553,2265,48,True,8.0
8218112817,1894,8,True,13.0
8218137859,2103,93,True,20.0
8218168513,1934,107,True,8.0
8218173310,2301,77,True,13.0
8218202052,2884,12,False,20.0
8218211743,2101,124,False,8.0
8218285224,2020,7,False,20.0
8218295286,2135,191,True,8.0
8218453810,2047,179,True,15.0
8218511087,1802,127,False,3.0
8218522041,2389,255,True,15.0
8218570008,1820,583,True,3.0
8218578760,1663,10,False,15.0
8218603843,1711,230,False,3.0
8218625881,2169,130,True,
8218632441,1753,166,True,3.0
8218658361,1688,166,True,3.0
8218667650,1615,0,True,
8218677631,2101,229,False,3.0
8218700644,1794,246,True,3.0
8218720599,2426,120,True,3.0
8218748347,1749,186,False,3.0
8218840347,1433,224,False,3.0
8218840701,1543,143,False,3.0
8218859176,1936,97,True,3.0
8218864566,1825,295,True,3.0
8218887216,2327,187,True,3.0
8218893061,1899,170,False,3.0
8218897429,2411,136,True,3.0
8218922722,1547,55,False,3.0
8218922944,1565,264,False,3.0
8218929028,2089,152,True,3.0
8218950560,1482,368,True,3.0
8218957808,1743,57,True,3.0
8218967409,2339,50,True,3.0
8218985727,2033,273,True,3.0
8218993854,2211,62,True,3.0
8219022354,1524,77,True,3.0
8219025622,2570,153,False,3.0
8219036740,1784,52,False,3.0
8219054866,1895,396,False,3.0
8219078242,1670,241,False,3.0
8219082527,1674,72,False,3.0
8219098838,1683,219,False,3.0
8219123839,1665,89,True,3.0
8219124319,1780,112,False,8.0
8219127524,2398,106,False,3.0
8219143531,1388,110,True,3.0
8219177205,1941,399,False,3.0
8219198581,2891,99,True,8.0
8219199378,2005,122,True,8.0
8219232279,1571,135,True,3.0
8219276338,1928,0,True,8.0
8219292897,1797,90,False,3.0
8219297485,2901,88,False,8.0
8219386439,2076,0,False,8.0
8219399150,2882,79,True,18.0
8219405889,1466,95,True,8.0
8219405898,1317,218,True,3.0
8219464376,1379,1,False,8.0
8219500374,1701,89,False,8.0
8219569523,2495,0,True,8.0
8219689990,2093,108,False,
8219755658,1625,209,True,3.0
8219760265,1756,231,False,
8219790901,1709,42,False,3.0
8219824283,1716,278,True,3.0
8219845288,1572,30,True,15.0
8219854242,2595,200,True,3.0
8219885864,2759,81,True,
8219888255,1974,147,False,3.0
8219912301,1621,264,False,3.0
8219930712,1832,78,True,3.0
8219953461,1639,12,True,3.0
8219973277,1917,330,True,3.0
8219995193,1814,313,True,3.0
8220073419,1772,55,False,3.0
8220075038,2083,155,False,3.0
8220097942,1480,67,False,3.0
8220101035,1430,104,True,3.0
8220107803,1489,13,False,8.0
8220119638,1516,147,True,3.0
8220127225,1509,10,False,3.0
8220136500,1920,124,True,8.0
8220144953,1920,228,True,3.0
8220154929,1570,139,False,3.0
8220175338,1822,75,True,3.0
8220181075,1519,98,True,3.0
8220206262,1848,3,False,8.0
8220207329,1497,50,True,3.0
8220217178,2069,142,False,3.0
8220238619,2022,183,True,3.0
8220245697,2174,55,False,8.0
8220252917,1694,83,False,3.0
8220277071,1293,0,True,3.0
8220288573,1777,114,True,3.0
8220294213,2516,26,True,8.0
8220308448,1825,169,False,3.0
8220334936,2205,99,False,3.0
8220352437,1518,3,False,3.0
8220359915,1217,55,True,8.0
8220362345,3346,51,False,3.0
8220380576,1598,455,True,3.0
8220385604,1663,51,False,3.0
8220400737,1559,105,True,3.0
8220405551,1343,11,True,8.0
8220427306,1219,58,True,3.0
8220438628,1787,150,False,3.0
8220447421,2557,3,True,3.0
8220458408,2236,4,True,8.0
8220469611,1180,116,False,3.0
8220476256,1069,7,False,18.0
8220476354,1528,112,True,3.0
8220522975,1773,248,True,3.0
8220547941,1916,29,False,3.0
8220550195,2560,217,True,3.0
8220575512,2192,132,False,8.0
8220577205,2177,3,True,18.0
8220582577,1887,225,True,3.0
8220639825,1558,1,False,3.0
8220648819,1405,158,False,3.0
8220651601,1054,106,True,18.0
8220662677,2010,0,False,8.0
8220690020,2297,1,True,18.0
8220704586,3791,290,False,3.0
8220724036,1921,12,False,8.0
8220734749,2049,16,False,8.0
8220767247,2561,0,False,18.0
8220797781,2182,99,False,8.0
8220825505,2351,260,False,8.0
8220827579,2044,101,False,3.0
8220839813,2545,3,True,18.0
8220856612,2288,8,True,8.0
8220900299,3909,222,True,3.0
8220915415,2024,138,False,8.0
8220919677,3281,144,False,38.0
8220965508,1930,113,False,8.0
8220996151,1443,242,False,3.0
8221018925,2196,25,True,38.0
8221026370,1477,378,False,3.0
8221057074,1924,276,False,3.0
8221087844,1803,293,True,3.0
8221100952,2493,124,True,
8221114305,1853,346,True,3.0
8221137094,1560,312,True,3.0
8221144530,1779,0,False,
8221158845,2064,491,False,3.0
8221176451,2615,249,False,15.0
8221184621,1952,32,True,3.0
8221209829,1755,225,True,3.0
8221234190,1951,141,True,3.0
8221257489,2692,472,False,3.0
8221285228,2310,108,False,5.0
8221318762,2694,107,False,3.0
8221326713,1864,194,True,3.0
8221336202,1508,178,True,5.0
8221349951,2166,121,False,3.0
8221353837,1967,118,False,8.0
8221353876,1560,112,False,3.0
8221377318,1547,120,True,3.0
8221379972,1510,95,True,3.0
8221382809,1912,174,False,8.0
8221386003,2161,30,True,5.0
8221404008,1722,103,True,3.0
8221405081,1635,287,True,3.0
8221410868,2501,154,True,8.0
8221430369,3087,54,True,5.0
8221432146,1968,111,True,3.0
8221433069,2026,124,False,3.0
8221461591,1332,2,False,8.0
8221467584,1913,171,True,3.0
8221469116,1857,147,True,3.0
8221488172,2061,2,False,8.0
8221489046,1581,103,True,5.0
8221503197,1772,9,True,3.0
8221504162,1891,0,True,3.0
8221518868,2469,154,True,3.0
8221527372,1497,0,True,8.0
8221537943,1419,9,False,3.0
8221542898,1495,228,True,3.0
8221576159,1554,103,False,3.0
8221577844,1722,108,True,8.0
8221578343,1713,194,False,3.0
8221583443,1945,13,True,3.0
8221614627,1184,47,False,3.0
8221622445,1071,10,False,3.0
8221633694,1471,170,True,3.0
8221647371,2848,6,True,3.0
8221650544,1520,3,False,3.0
8221660868,1352,347,True,3.0
8221673555,1962,174,False,3.0
8221674330,2303,185,False,8.0
8221740665,1527,406,True,3.0
8221748841,3820,137,False,3.0
8221789061,1613,266,True,3.0
8221793781,2357,3,False,8.0
8221797870,1759,116,False,8.0
8221842013,1633,206,False,3.0
8221879521,2085,0,True,8.0
8221884791,1692,18,False,8.0
8221887706,1260,0,False,3.0
8221936488,2510,0,True,3.0
8221936528,2120,13,False,18.0
8221955983,2374,0,False,8.0
8221992630,3077,84,True,18.0
8222024403,3052,249,False,3.0
8222033612,1254,175,True,8.0
8222073102,1677,11,False,8.0
8222129704,1837,103,True,3.0
8222169511,2351,182,False,38.0
8222239639,1468,538,False,3.0
8222254327,1672,10,False,38.0
8222279885,1615,532,True,3.0
8222316834,1783,507,False,3.0
8222342117,2099,4,False,15.0
8222359931,2201,691,False,3.0
8222382804,2874,138,True,15.0
8222388550,1732,109,True,3.0
8222410634,1729,200,True,3.0
8222417483,3950,104,True,15.0
8222432195,1808,107,False,3.0
8222452823,1796,272,False,3.0
8222473011,1869,104,False,3.0
8222493132,1980,187,True,3.0
8222527843,1759,0,False,5.0
8222559340,1452,73,False,5.0
8222562867,1266,116,False,3.0
8222564711,1899,543,False,3.0
8222581374,1859,141,True,3.0
8222585947,2148,285,True,5.0
8222589721,1332,204,True,3.0
8222590369,1514,0,True,17.0
8222601428,2158,132,False,8.0
8222606822,1933,41,False,3.0
8222614410,1573,127,False,3.0
8222625988,2020,453,False,17.0
8222634529,2630,273,False,5.0
8222634637,1423,0,True,8.0
8222636390,1513,0,False,3.0
8222640483,1532,99,True,3.0
8222664776,2046,238,True,17.0
8222669233,1591,73,False,3.0
8222671279,1794,7,True,3.0
8222702450,2195,109,False,8.0
8222703595,1498,0,True,3.0
8222704841,1703,152,False,3.0
8222705464,1890,149,False,5.0
8222733074,1791,135,True,3.0
8222736613,1630,111,True,3.0
8222743652,2139,0,False,8.0
8222762438,3196,3,True,3.0
8222769268,2229,105,False,5.0
8222771347,1838,121,False,3.0
8222774303,1495,74,False,3.0
8222784391,1752,71,True,8.0
8222811062,1865,122,True,3.0
8222812434,1375,363,True,3.0
8222825887,2670,11,False,5.0
8222843777,2472,121,True,8.0
8222844806,3185,256,True,3.0
8222884807,1653,289,False,3.0
8222904830,2566,108,False,8.0
8222930081,1253,43,False,3.0
8222947845,4495,117,False,3.0
8222973552,1849,106,False,3.0
8222997991,2905,106,False,8.0
8223040437,2263,26,True,8.0
8223042841,1677,204,True,3.0
8223102220,1870,81,False,3.0
8223108910,1808,334,False,8.0
8223122547,2131,113,True,3.0
8223132099,2363,0,True,8.0
8223178429,1190,0,True,8.0
8223182457,1879,100,True,18.0
8223203995,1672,336,True,3.0
8223210659,1580,99,True,8.0
8223247622,1805,137,True,18.0
8223275897,2029,6,True,8.0
8223290922,2326,50,False,3.0
8223306909,3311,14,False,18.0
8223316444,3500,0,True,8.0
8223325132,1859,39,True,8.0
8223358944,2524,110,True,8.0
8223380931,1688,146,True,3.0
8223428244,1440,0,True,8.0
8223435906,1380,0,False,8.0
8223451988,1586,52,True,38.0
8223469359,2011,112,False,3.0
8223489184,1949,0,True,8.0
8223526382,2535,292,True,38.0
8223534376,2048,171,False,3.0
8223540385,1857,4,True,3.0
8223556735,2032,53,True,8.0
8223585883,1844,242,True,3.0
8223601390,2438,0,True,3.0
8223604222,1584,0,True,38.0
8223634623,1575,274,True,3.0
8223669624,1925,126,True,3.0
8223704986,1801,76,False,3.0
8223730484,2161,110,False,3.0
8223760299,1891,234,False,3.0
8223784205,1432,182,True,3.0
8223805743,1746,336,False,3.0
8223891726,1632,485,False,3.0
8223917517,1708,213,False,3.0
8223945607,1351,333,True,3.0
8223975874,1458,254,True,3.0
8223984902,2724,229,False,8.0
8223995818,1428,250,False,13.0
8224007728,2133,343,True,3.0
8224017601,2172,13,False,5.0
8224037157,1919,37,True,8.0
8224039123,1865,97,True,13.0
8224051094,1400,80,True,3.0
8224073614,2651,237,False,5.0
8224088909,1426,111,False,3.0
8224101667,894,122,False,13.0
8224112757,2851,20,False,8.0
8224121615,1627,169,True,3.0
8224123612,2005,74,True,3.0
8224129503,2366,115,True,3.0
8224176387,1611,87,True,3.0
8224184676,2475,194,False,3.0
8224194628,2267,54,False,8.0
8224205351,1730,155,False,8.0
8224205942,2122,127,False,3.0
8224215959,1925,133,False,3.0
8224258770,1495,104,True,8.0
8224278598,1232,101,True,8.0
8224312102,2280,2,False,8.0
8224368040,3112,186,False,3.0
8224371641,1732,8,True,3.0
8224390992,1124,102,True,8.0
8224456540,1611,75,False,18.0
8224465958,1399,87,True,3.0
8224494585,2332,279,False,3.0
8224511762,1889,95,True,18.0
8224517137,2063,85,False,8.0
8224583647,2978,7,False,18.0
8224591649,1487,0,True,3.0
8224615911,1743,56,True,8.0
8224660133,2042,0,False,3.0
8224682669,1716,2,True,18.0
8224703038,2395,234,False,3.0
8224704262,1664,122,False,3.0
8224743076,1643,221,True,18.0
8224795969,3140,124,False,3.0
8224802844,1244,0,True,8.0
8224811047,2261,0,True,18.0
8224812456,1769,250,True,3.0
8224828386,1482,73,True,3.0
8224877850,2774,133,False,18.0
8224884275,1591,41,False,3.0
8224898652,2279,2,True,8.0
8224991500,2349,233,True,3.0
8224992733,1646,128,False,3.0
8225063713,1712,50,True,3.0
8225086452,1534,2,False,3.0
8225123962,2083,79,True,3.0
8225421067,2485,162,False,3.0
8225469660,1871,131,False,3.0
8225504787,1318,58,False,3.0
8225510814,2310,77,True,8.0
8225542040,1674,188,False,3.0
8225555563,1513,0,False,5.0
8225563395,1612,106,False,8.0
8225586068,1787,0,False,3.0
8225609144,1545,126,False,5.0
8225638394,2067,150,False,3.0
8225643674,2944,1,False,8.0
8225668435,2940,264,True,17.0
8225675994,3823,65,True,3.0
8225677770,2612,195,True,3.0
8225704569,3374,249,False,3.0
8225728923,2692,154,True,8.0
8225757265,1581,0,False,17.0
8225763540,2492,188,False,3.0
8225781387,1923,288,False,3.0
8225783561,2006,144,True,3.0
8225804605,2062,0,True,8.0
8225834007,2044,64,False,8.0
8225838752,2007,105,True,3.0
8225847151,2569,124,False,3.0
8225868423,2439,122,True,8.0
8225904311,1774,12,False,8.0
8225906335,1566,54,True,3.0
8225906473,1668,144,True,8.0
8225907921,1587,159,True,8.0
8225908953,1536,65,True,8.0
8225909674,3054,98,False,8.0
8225912651,1659,246,True,8.0
8225913157,1814,194,False,8.0
8225913333,1011,135,False,8.0
8225914508,2522,104,False,8.0
8225914531,1404,107,True,8.0
8225916239,2461,202,False,8.0
8225936115,3826,83,True,3.0
8225938038,1252,0,True,8.0
8225946761,3471,51,False,8.0
8225954144,2915,291,True,3.0
8225999947,1357,8,True,8.0
8226025656,1528,7,True,8.0
8226027515,1138,0,False,8.0
8226029225,1364,222,False,8.0
8226031515,1525,32,False,8.0
8226032140,2717,2,False,8.0
8226037197,3839,210,False,8.0
8226072432,2114,3,False,3.0
8226082207,1533,0,False,3.0
8226082307,1788,213,True,8.0
8226095583,1785,85,True,8.0
8226167210,1505,151,True,8.0
8226186184,2009,90,False,18.0
8226200649,1790,118,True,8.0
8226224086,1671,79,False,8.0
8226225974,3663,0,False,8.0
8226226893,1606,79,True,8.0
8226233209,1983,11,False,8.0
8226259778,2526,105,False,18.0
8226261648,1465,116,False,8.0
8226268528,1386,252,True,3.0
8226271830,3012,126,False,3.0
8226341793,1959,84,True,18.0
8226348862,2539,82,False,8.0
8226349354,2263,129,False,8.0
8226349764,3302,190,True,8.0
8226351196,2248,8,True,3.0
8226388773,1960,6,True,3.0
8226397024,2658,161,True,18.0
8226428544,2565,50,False,8.0
8226457932,2787,2,True,8.0
8226465858,2492,114,True,8.0
8226471953,1711,8,True,3.0
8226504724,1896,0,False,8.0
8226521496,1978,17,False,38.0
8226553626,1684,364,False,3.0
8226558167,3340,26,True,3.0
8226598470,1444,95,True,3.0
8226601639,1667,0,True,38.0
8226622237,2019,379,False,3.0
8226634854,1776,317,False,3.0
8226647951,2984,79,False,3.0
8226673908,2020,186,False,3.0
8226692014,2186,177,False,3.0
8226709105,1878,211,False,3.0
8226715365,2366,200,True,15.0
8226717581,1363,63,False,3.0
8226737745,1727,106,True,3.0
8226761817,1732,190,False,
8226765871,2119,120,True,3.0
8226789991,1887,142,True,15.0
8226790600,2194,156,False,3.0
8226819108,2106,108,False,3.0
8226844089,1882,147,False,3.0
8226865747,2698,144,False,3.0
8226915113,2338,5,False,5.0
8226950205,1819,130,True,3.0
8226950584,1947,139,True,3.0
8226953805,2463,80,True,5.0
8226975297,1399,43,True,3.0
8226977342,1519,91,True,3.0
8226987838,2254,50,False,8.0
8226997419,1848,359,False,3.0
8227000559,1528,112,True,3.0
8227023784,2685,6,True,8.0
8227024565,1870,52,True,5.0
8227027047,2029,161,True,3.0
8227029334,1685,261,True,3.0
8227060517,1818,408,False,3.0
8227060706,1649,227,True,3.0
8227075404,1014,0,True,5.0
8227079940,2485,109,False,8.0
8227094006,1563,164,False,3.0
8227101076,2615,0,True,3.0
8227101816,2521,245,True,3.0
8227103837,2176,149,False,3.0
8227130385,1870,83,False,3.0
8227143819,2111,115,False,3.0
8227151405,2314,128,True,8.0
8227153681,2404,47,False,8.0
8227155311,2484,50,False,3.0
8227158497,1638,0,True,3.0
8227170216,1824,109,False,3.0
8227185757,1396,154,True,3.0
8227198441,2114,123,True,8.0
8227203504,3257,85,False,8.0
8227215216,1611,116,False,3.0
8227224547,1639,224,True,3.0
8227260511,1718,68,True,3.0
8227270434,1725,118,True,3.0
8227280827,2217,395,True,3.0
8227298121,1706,0,False,3.0
8227298326,1431,379,False,3.0
8227300769,2794,7,False,3.0
8227310088,1548,0,True,3.0
8227323552,1544,146,True,3.0
8227342987,1695,131,True,3.0
8227357684,1881,69,False,3.0
8227362083,964,0,True,3.0
8227374720,2571,331,True,3.0
8227401251,1729,368,True,3.0
8227411038,2111,0,True,3.0
8227413873,1534,122,False,8.0
8227428561,1889,0,False,3.0
8227457003,1997,39,False,18.0
8227483898,1808,184,True,3.0
8227503941,2133,3,True,8.0
8227506161,1627,0,True,3.0
8227547285,1398,111,True,3.0
8227586470,2694,10,False,18.0
8227593458,1561,100,True,3.0
8227597927,2465,133,True,8.0
8227597953,2334,123,False,3.0
8227599239,3893,248,True,3.0
8227656231,1860,13,True,20.0
8227680967,3986,193,False,8.0
8227690699,2385,0,True,3.0
8227722667,2621,61,False,3.0
8227745760,2207,95,True,8.0
8227752511,2488,250,True,8.0
8227770121,1730,425,True,8.0
8227804471,3035,62,False,8.0
8227819591,2693,128,False,15.0
8227824156,2560,83,True,8.0
8227857210,2475,0,False,3.0
8227857453,1529,97,False,3.0
8227900119,1424,364,True,3.0
8227915481,2229,8,False,15.0
8227921709,2078,112,False,3.0
8227933125,1974,277,False,3.0
8227936014,1550,7,False,3.0
8227969539,2080,66,False,
8227971674,2297,205,False,3.0
8227972461,1620,241,False,3.0
8228001313,1592,220,True,3.0
8228017994,1811,12,True,
8228026940,1868,355,False,3.0
8228051913,2683,199,True,3.0
8228063741,1366,0,True,15.0
8228080214,1800,267,False,3.0
8228087188,2721,6,True,
8228102648,2201,191,True,3.0
8228198861,3204,174,True,5.0
8228237655,1345,131,False,3.0
8228246897,1498,128,True,3.0
8228253904,1806,382,False,5.0
8228257723,1794,143,False,3.0
8228267220,1757,52,True,3.0
8228275029,2478,0,False,8.0
8228283613,1870,219,True,3.0
8228294742,1467,112,True,3.0
8228312447,1932,107,True,3.0
8228313579,2368,252,True,8.0
8228322490,1906,86,True,3.0
8228343573,1827,184,False,3.0
8228356055,2584,144,False,3.0
8228361580,2583,104,False,8.0
8228376804,1518,2,False,3.0
8228406443,2005,74,True,3.0
8228406492,1395,44,True,3.0
8228415833,2305,39,True,8.0
8228431384,1787,23,True,3.0
8228432837,2121,6,True,3.0
8228443062,1882,128,False,3.0
8228443623,1778,142,False,3.0
8228449113,1725,57,False,3.0
8228482963,1871,31,True,3.0
8228484910,2184,336,False,3.0
8228485190,2146,77,True,3.0
8228486500,1824,0,True,8.0
8228492265,1661,171,False,3.0
8228497266,1618,107,True,3.0
8228528297,1600,256,False,3.0
8228531559,1538,12,True,3.0
8228535461,1690,11,False,8.0
8228556758,1851,254,True,3.0
8228609464,1776,203,False,3.0
8228661030,2967,417,False,3.0
8228665218,1917,110,True,3.0
8228671818,1720,106,True,3.0
8228730042,2029,0,False,3.0
8228735176,1597,67,True,3.0
8228744748,1340,82,True,8.0
8228755311,1750,141,True,3.0
8228779097,1656,218,True,3.0
8228788436,1955,98,True,8.0
8228794833,1854,130,True,3.0
8228808599,2619,68,True,3.0
8228832636,707,0,False,13.0
8228853424,1731,129,True,8.0
8228867607,2826,217,True,3.0
8228882126,2557,57,False,18.0
8228944728,1987,4,False,13.0
8228952232,2363,6,False,3.0
8228962519,1797,184,True,3.0
8228969981,1267,40,False,3.0
8229007809,1349,57,True,3.0
8229033507,3803,13,True,3.0
8229033789,1943,11,False,3.0
8229101018,2052,282,False,38.0
8229173974,1582,329,True,3.0
8229179315,2039,3,False,38.0
8229210151,2231,454,True,3.0
8229237152,1617,69,False,38.0
8229253090,1692,241,True,3.0
8229284675,1264,0,False,
8229287140,1585,370,True,3.0
8229310645,1574,230,False,3.0
8229321138,2954,0,True,15.0
8229333944,1827,107,True,3.0
8229354917,1846,223,False,3.0
8229360222,1524,170,True,
8229379270,1996,132,True,3.0
8229401875,1654,111,True,3.0
8229424960,2235,137,True,3.0
8229469475,1889,239,True,5.0
8229504728,1885,136,True,5.0
8229506238,1923,168,False,3.0
8229510872,1429,271,True,3.0
8229528927,1898,164,False,3.0
8229532316,1580,130,False,3.0
8229558150,1438,272,True,3.0
8229559547,1602,154,False,3.0
8229573716,1844,186,True,8.0
8229578153,1920,102,False,5.0
8229582491,1672,265,False,3.0
8229585959,1508,15,False,3.0
8229605202,2147,76,False,8.0
8229611823,1826,122,False,3.0
8229613365,1287,121,False,3.0
8229618927,1748,215,True,5.0
8229644519,1533,150,False,3.0
8229646764,1841,115,False,3.0
8229677367,2518,179,True,8.0
8229680764,1629,182,True,3.0
8229681928,1958,288,False,3.0
8229696317,2623,203,True,3.0
8229716389,2036,0,True,3.0
8229723276,1939,432,False,3.0
8229725594,844,48,False,3.0
8229726705,1297,54,True,8.0
8229753953,2079,237,False,3.0
8229755931,1906,195,False,3.0
8229761161,1444,0,False,8.0
8229763128,2102,4,True,3.0
8229772628,1621,257,False,3.0
8229800493,1556,114,True,3.0
